username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrancoisFillon;2016-11-28 20:45;623;777;"#Santé Je veux que les personnes les plus modestes, les personnes âgées en particulier, soient mieux remboursées qu'aujourd'hui. #JT20H";;;#Sant #JT20H;"803324070938968065";https://twitter.com/FrancoisFillon/status/803324070938968065
FrancoisFillon;2016-11-28 20:44;605;667;"#Santé Je ne propose pas de moins bien rembourser les Français, ce ne sera pas le cas. Ce que je veux, c'est sauver la Sécurité sociale.";;;#Sant;"803323736824905732";https://twitter.com/FrancoisFillon/status/803323736824905732
FrancoisFillon;2016-11-28 20:39;517;632;"Je suis ouvert au débat avec les centristes et tous ceux qui veulent me rejoindre mais je n'infléchirai pas mon programme. #JT20H @France2tv";;@France2tv;#JT20H;"803322519184928768";https://twitter.com/FrancoisFillon/status/803322519184928768
FrancoisFillon;2016-11-28 20:29;368;465;"Le pays risque une crise politique qui viendrait s'ajouter à une crise économique et morale. Cela représente une responsabilité très lourde.";;;;"803319845928529925";https://twitter.com/FrancoisFillon/status/803319845928529925
FrancoisFillon;2016-11-28 16:05;389;570;"Je serai ce soir l'invité du journal télévisé de 20h sur @France2tv . pic.twitter.com/bkSUrw6PEW";;@France2tv;;"803253430999547904";https://twitter.com/FrancoisFillon/status/803253430999547904
FrancoisFillon;2016-11-28 01:16;1135;1457;"Mon ambition est de hisser la nation vers le meilleur d'elle-même. Rien n'arrête un peuple qui se dresse pour son avenir. pic.twitter.com/TMvedIpAJR";;;;"803029768765603840";https://twitter.com/FrancoisFillon/status/803029768765603840
FrancoisFillon;2016-11-27 23:44;1134;1763;"Ce succès, je le dois à ces milliers de Français que j’ai rencontrés et qui m’ont nourri de leur révolte, de leurs idées, de leurs espoirs. pic.twitter.com/gyLqjsf5GX";;;;"803006654128259072";https://twitter.com/FrancoisFillon/status/803006654128259072
FrancoisFillon;2016-11-25 20:16;769;1021;"D’ici dimanche, je vous dis : droit devant, cap vers l’avenir, foncez, prenez-les tous de vitesse, allez chercher la victoire ! pic.twitter.com/1ksCkfSXkv";;;;"802229474146316288";https://twitter.com/FrancoisFillon/status/802229474146316288
FrancoisFillon;2016-11-25 20:09;458;576;"Dimanche prochain, tout commencera vraiment. Je vous engage à voter en masse ! #PorteDeVersailles";;;#PorteDeVersailles;"802227694209474565";https://twitter.com/FrancoisFillon/status/802227694209474565
FrancoisFillon;2016-11-25 20:07;400;522;"Si vous aimez la France, défendez-la quand on la dénigre ! #PortedeVersailles";;;#PortedeVersailles;"802227203106697216";https://twitter.com/FrancoisFillon/status/802227203106697216
FrancoisFillon;2016-11-25 20:06;356;509;"La France ne doit pas entrer tête basse dans le vingt et unième siècle. Nous devons être fiers d’être Français ! #PorteDeVersailles";;;#PorteDeVersailles;"802227044188823552";https://twitter.com/FrancoisFillon/status/802227044188823552
FrancoisFillon;2016-11-25 19:58;243;286;"La souveraineté française ne peut être incarnée par un homme qui navigue à vue dans son propre pays. #PorteDeVersailles";;;#PorteDeVersailles;"802225084366815232";https://twitter.com/FrancoisFillon/status/802225084366815232
FrancoisFillon;2016-11-25 19:57;181;260;"J’appelle de mes vœux une France souveraine. #PorteDeVersailles";;;#PorteDeVersailles;"802224643063083009";https://twitter.com/FrancoisFillon/status/802224643063083009
FrancoisFillon;2016-11-25 19:53;415;552;"Les terroristes détestent ce que nous sommes. Je les combattrai sans relâche et sans pitié. #PorteDeVersailles";;;#PorteDeVersailles;"802223610475802625";https://twitter.com/FrancoisFillon/status/802223610475802625
FrancoisFillon;2016-11-25 19:52;261;292;"La France unie exige l’autorité de l’Etat, l’autorité de la loi, la nécessité de l’ordre. #PorteDeVersailles";;;#PorteDeVersailles;"802223543014584320";https://twitter.com/FrancoisFillon/status/802223543014584320
FrancoisFillon;2016-11-25 19:49;686;779;"La #famille n’est pas une valeur rétrograde, c’est une valeur éternelle qui sera toujours moderne. #PorteDeVersailles";;;#famille #PorteDeVersailles;"802222665423605760";https://twitter.com/FrancoisFillon/status/802222665423605760
FrancoisFillon;2016-11-25 19:47;326;389;"Oui je crois à la Liberté, et je n’irai pas à genoux implorer le pardon des idéologues ! #PorteDeVersailles";;;#PorteDeVersailles;"802222124320616452";https://twitter.com/FrancoisFillon/status/802222124320616452
FrancoisFillon;2016-11-25 19:46;507;635;"Est-ce pour leur prudence que nous admirons Jeanne d’Arc, Gavroche, Bonaparte, Clemenceau, De Gaulle ? #PorteDeVersailles";;;#PorteDeVersailles;"802222033438437376";https://twitter.com/FrancoisFillon/status/802222033438437376
FrancoisFillon;2016-11-25 19:45;304;369;"Avec nos millions de chômeurs et nos montagnes de dettes, si on n’accélère pas maintenant, quand démarrera-t-on ? #PorteDeVersailles";;;#PorteDeVersailles;"802221674317938688";https://twitter.com/FrancoisFillon/status/802221674317938688
FrancoisFillon;2016-11-25 19:43;424;458;"Ce qui est brutal, ça n’est évidemment pas mon projet, c’est le chômage de masse qui casse des millions de Français ! #PorteDeVersailles";;;#PorteDeVersailles;"802221117490556928";https://twitter.com/FrancoisFillon/status/802221117490556928
FrancoisFillon;2016-11-25 19:42;227;271;"Nous consacrerons 10 milliards d’allègements sociaux et fiscaux à soutenir les familles et les classes moyennes. #PorteDeVersailles";;;#PorteDeVersailles;"802220983151132672";https://twitter.com/FrancoisFillon/status/802220983151132672
